id_user,country,area,subareas,degrees,wage_aspiration,currency,current_wage,change_cities,language,years_experience,months_experience,wish_role_name,work_modality,hardskills
1105,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,PLANEACIÓN FINANCIERA",,1800000.0,COP,,"ZIPAQUIRA,CAJICA,CHIA,TOCANCIPA,SOPO,TABIO",INGLÉS B1 - INTERMEDIO,1,6,"ANALISTA FINANCIERO,AUXILIAR DE TESORERÍA,AUXILLIAR FINANCIERO",Indiferente,"MICROSOFT EXCEL,BASES DE DATOS,ECONOMISTA,POLITICAS ECONÓMICAS,ANÁLISIS FINANCIERO,ESTADISTICA,MATEMATICO,POWER POINT,WORD,REDACCIÓN Y ORTOGRAFIA"
1106,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,RIESGO FINANCIERO",,12000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,11,,"COORDINADOR FINANCIERO,GERENTE FINANCIERO,GERENTE DE CRÉDITOS,CREDIT MANAGER,COORDINADOR DE CRÉDITOS,SENIOR RIESGO DE CREDITO,PRECIOS DE TRANSFERENCIA",Indiferente,"ANÁLISIS DE CREDITO,ANALISIS DE RIESGO DE CREDITO,ANÁLISIS FINANCIERO,FINANCIAL MANAGEMENT,FINANZAS,MODELO FINANCIEROS,PROYECCIÓN FINANCIERA,ANALISIS DE RIESGOS FINANCIEROS,SAP FINANCIAL,ANALISIS FINANCIERO"
1107,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,RIESGO FINANCIERO",,7200000.0,COP,,"MEDELLIN,BUCARAMANGA,SANTA MARTA,BARRANQUILLA,CALI,PASTO,CUCUTA,CARTAGENA,QUITO,LIMA,SANTIAGO,BUENOS AIRES,MONTEVIDEO",INGLÉS B2 - INTERMEDIO ALTO,10,6,"GERENTE FINANCIERO,JEFE DE PLANEACIÓN ,DIRECTOR DE PLANEACIÓN,JEFE FINANCIERO,JEFE DE PLANEACION ESTRATEGICA",Prácticas Laborales,"MANEJO DE PRESUPUESTOS,PLANEACIÓN FINANCIERA,PLANEACIÓN ESTRATÉGICA,INFORMES ANALÍTICOS,INFORMES DE GESTION,MODELO FINANCIEROS,ENTENDIMIENTO DE MODELOS DE NEGOCIO,INFORMES MACROECONÓICOS,ANALISIS DE INFORMACION,FLUJO DE CAJA"
1108,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,RIESGO FINANCIERO",,3000000.0,COP,,,INGLÉS A1 - BÁSICO,1,,"ANALISTA FINANCIERO,ANALISTA DE OPERACIONES,ANALISTA DE CRÉDITOS,ANALISTA DE RIESGOS,ANALISTA DE FACTURACIÓN",Indiferente,"OPA,MICROSOFT EXCEL,ANÁLISIS FINANCIERO,POWER BI,SQL,SAP,SIIGO,MACROS EXCEL"
1109,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,INVERSIONES ",,4500000.0,COP,,"MEDELLIN,BARRANQUILLA","INGLÉS B2 - INTERMEDIO ALTO,PORTUGUÉS B1 - INTERMEDIO",2,7,"ANALISTA FINANCIERO,FINANCIAL ANALYST,ANALISTA DE RENTA FIJA",Indiferente,"BOLSA DE VALORES,ANÁLISIS BURSÁTIL,RENTA FIJA,RENTA VARIABLE,DIVISAS,INVESTIGACIÓN,ANÁLISIS FINANCIERO,MICROSOFT EXCEL,BLOOMBERG,PROYECCIÓN FINANCIERA"
1110,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,INVERSIONES ",,3000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,0,6,ANALISTA DE INVERSION,Prácticas Laborales,"CONTABILIDAD,INVESTIGACIÓN,ANÁLISIS DE DATOS,ANÁLISIS FINANCIERO,MODELO FINANCIEROS,VALORACIÓN DE EMPRESAS,ECONOMISTA,MICROSOFT EXCEL,PYTHON"
1111,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,INVERSIONES ",,4000000.0,COP,2900000.0,"BOGOTA,BARRANQUILLA,MEDELLIN",INGLÉS B2 - INTERMEDIO ALTO,10,,"ANALISTA DE CARTERA,ANALISTA DE CRÉDITO Y CARTERA,ANALISTA ADMINISTRATIVO ,ANALISTA DE CRÉDITO,ANALISTA ADMINISTRATIVO Y FINANCIERO",Indiferente,"CRÉDITO,ANALISIS FINANCIERO,SERVICIO AL CLIENTE,ANÁLISIS DE DATOS,CONCILIACIONES,GESTIÓN DE PROYECTOS,INFORMES DE GESTION,INFORMES ANALÍTICOS,CARTERA,SALESFORCE"
1112,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,INVERSIONES ",,10000000.0,COP,7000000.0,,INGLÉS B2 - INTERMEDIO ALTO,12,,"LÍDER FINANCIERO,PROJECT MANAGER FINANCE,LÍDER DE ESTRATEGIA FINANCIERA,JEFE DE PRESUPUESTOS Y PROYECTOS",Prácticas Laborales,"ANÁLISIS FINANCIERO,ANÁLISIS DE DATOS,INFORMES ANALÍTICOS,VALORACIÓN DE EMPRESAS,MICROSOFT EXCEL,PROYECCIÓN FINANCIERA,FLUJO DE CAJA,ESTADO DE RESULTADOS "
1113,Colombia,FINANZAS Y CONTABILIDAD,"FINANZAS CORPORATIVAS,INVERSIONES ",,16000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,12,,"GERENTE FINANCIERO,TESORERO,TRADER SENIOR,DIRECTOR DE RELACIONES CON INVERSIONISTAS,GERENTE DE PLANEACIÓN FINANCIERA",Indiferente,"COBERTURAS FINANCIERAS,ANÁLISIS FINANCIERO,MICROSOFT EXCEL,ESTADO DE RESULTADOS ,VALORACION DE INVERSIONES,ANALISIS DE RIESGO DE MERCADO Y LIQUIDEZ,BLOOMBERG,MACROS EXCEL,FLUJO DE CAJA,PROYECCIÓN FINANCIERA"
1114,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,10000000.0,COP,,"BOGOTA,BARRANQUILLA,CIUDAD DE MEXICO,ENVIGADO",INGLÉS C1 - AVANZADO,8,,"CATEGORY MANAGER ,LIDER DE MARCA,BUSINESS DEVELOPMENT MANAGER ,BRAND MANAGER,DESARROLLADOR DE NEGOCIOS ",Tiempo completo,"NILSEN ,MARGENES DE GANANCIA ,FORECASTING,DESARROLLO DE NEGOCIO,ESTRATEGIA OMNICANAL,ESTRATEGÍAS COMERCIALES,ANALISIS DE RENTABILIDAD,ANÁLISIS FINANCIERO,POWER BI,EUROMONITOR"
1115,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,6500000.0,COP,,,INGLÉS C1 - AVANZADO,8,,"GERENTE DE MARCA ,DIRECTOR CREATIVO,JEFE DE MARCA,COORDINADOR DISEÑO GRÁFICO,LÍDER GRÁFICO",Tiempo completo,"DIRECTOR CREATIVO,USO DE MARCA,ADOBE ILLUSTRATOR,ADOBE CREATIVE SUITE,PHOTOSHOP,LIDERAZGO,PUBLICIDAD,CAMPAÑAS PUBLICITARIAS,COMUNICACION CORPORATIVA,ANALISIS DE INFORMACION"
1116,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,5500000.0,COP,4000000.0,,INGLÉS C2 - EXCELENTE,6,,"BRAND MANAGER,PRODUCT MANAGER,CATEGORY MANAGER,ASSISTANT BRAND SR",Indiferente,"ESTRATEGIA DE MARCA,PUBLICIDAD,BRANDING,BRAND COMMUNICATION,DISEÑO DE MARCA"
1117,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,10600000.0,COP,8160000.0,,INGLÉS C2 - EXCELENTE,4,6,"GERENTE DE MARCA ,BRAND MANAGER,EJECUTIVO DE MARCA",Indiferente,"ESTRATEGIA DE MARKETING,ESTRATEGIA DE MARCA,ANÁLISIS DE DATOS,NIELSEN,BRAND MANAGER,INNOVACIÓN,POWER POINT,MICROSOFT EXCEL,CAMPAÑAS PUBLICITARIAS,DISEÑO DE CAMPAÑAS"
1118,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,6500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,4,,"BRAND MANAGER,CONSUMER AND BRAND MARKETING,BRAN STRATEGY,DESARROLLADOR DE MARCA",Prácticas Laborales,"PLANEACIÓN FINANCIERA,FORECAST,SALES,ANÁLISIS FINANCIERO"
1119,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,7500000.0,COP,,,INGLÉS A1 - BÁSICO,8,,"RESEARCH MANAGER,CONSUMER ANALYTICS,SOCIAL MEDIA ANALYSIS,DATA ANALYSIS,RESEARCH ANALYST,SOCIALMINING,DATA MINING,CONSUMER INSIGHTS ANALYST,INSIGHTS MANAGER",Medio tiempo,"BRANDWATCH,ADMETRICKS,CHOICES - TGI,AUDIENSE,ESTRATEGIA DE MARCA,BRANDING,BRAND COMMUNICATION,OFFICE SUITE,GOOGLE SHEETS,EUROMONITOR"
1120,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,10000000.0,COP,8500000.0,,INGLÉS B2 - INTERMEDIO ALTO,10,,,Indiferente,"ESTRATEGIA DE MARCA,GESTIÓN DE PROYECTOS,ESTRATEGIA DE MARKETING,DISEÑO DE MARCA,DISEÑO DE CRONOGRAMAS,REDES SOCIALES,MANEJO DE INDICADORES"
1121,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,6000000.0,COP,,"MEDELLIN,BOGOTA,BARRANQUILLA,CARTAGENA,BUCARAMANGA,SANTA MARTA",INGLÉS C1 - AVANZADO,3,,"COORDINADOR DE MARKETING,MARKETING COORDINATOR,MARKETING SPECIALIST,SOCIAL MEDIA STRATEGYST,MARKETING MANAGER,ANALISTA DE MARKETING SENIOR,BRAND MANAGER",Indiferente,"CAMPAÑAS DE MERCADEO,MERCADEO DIGITAL,ESTRATEGIA DE MERCADEO,CUSTOMER EXPERIENCE,MARKETING ESTRATEGICO,RELACIONES COMERCIALES,COMUNICACIÓN Y MEDIOS,GESTIÓN DE EVENTOS,ANÁLISIS DE DATOS,CREACIÓN DE CONTENIDOS"
1122,Colombia,MERCADEO,BRAND/CATEGORY MANAGEMENT,,8000000.0,COP,,"BOGOTA,MEDELLIN,PEREIRA",INGLÉS A2 - PRE INTERMEDIO,9,,"DIRECTOR DE MARKETING,GERENTE DE MARKETING,ESTRATEGA DIGITAL,LÍDER DE MARKETING,CONSULTOR DE MARKETING,CONSULTOR DE PROYECTOS,ESPECIALISTA DE MARKETING,MARKETING MANAGER,DIGITAL MARKETING MANAGER,DIRECTOR DE MERCADEO,MARKETING ESTRATÉGICO",Indiferente,"SEO,ESTRATEGIA DE MARCA,MARKETING DIGITAL,BRANDING,DIGITAL ADVERTISING"
1123,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,GROWTH",,5000000.0,COP,,"MEDELLIN,CALI,BUCARAMANGA,CARTAGENA",INGLÉS B2 - INTERMEDIO ALTO,7,,"COORDINADOR DE MARKETING,LIDER DE MARKETING",Indiferente,"ESTRATEGIA DE MARKETING,CONSTRUCCION DE INDICADORES,ADMINISTRACIÓN DE EMPRESAS,MARKETING ESTRATEGICO,ESTRATEGIA DE NEGOCIO,E-COMMERCE,ESTRATEGIA DE MARCA,MARKETING DIGITAL,BRANDING,DATA ANALYSIS"
1124,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,GROWTH",,10000000.0,COP,,,INGLÉS B1 - INTERMEDIO,12,,"GERENTE DE MARKETING,DIRECTOR DE MARKETING,GERENTE DE MERCADEO,JEFE DE MERCADEO,DIRECTOR DE MERCADEO",Indiferente,"ESTRATEGIA DE MARCA,PUBLICIDAD,MARKETING DIGITAL,CAMPAÑAS PUBLICITARIAS,ANÁLISIS DE DATOS,INBOUND MARKETING,IMPLEMENTACIÓN DE CAMPAÑA,LEAD GENERATION"
1125,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,GROWTH",,2400000.0,COP,,,INGLÉS B1 - INTERMEDIO,3,,"ANALISTA MERCADEO ,MERCADEO JUNIOR,GENERACIÓN DE CONTENIDO,ESTRATEGIA DE MERCADEO ,INVESTIGACIÓN DE MERCADEO ",Prácticas Laborales,"FINANZAS CORPORATIVAS ,INGLES,MERCADEO,ECXEL ,LOGÍSTICA,ADMINISTRACIÓN DE EMPRESAS,NEGOCIACIÓN"
1126,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,PERFORMANCE MARKETING",,3900000.0,COP,,"MEDELLIN,CALI,BARRANQUILLA,NEIVA,IBAGUE,BUCARAMANGA,BOGOTA",INGLÉS B1 - INTERMEDIO,7,,"ANALISTA DE MARKETING,ANALISTA DE NEGOCIO,CONSULTOR DE MARKETING,CONSULTOR DE PROYECTOS,EJECUTIVO DE CUENTA,EJECUTIVO DE MERCADEO ,EJECUTIVO DE INVESTIGACIÓN,EJECUTIVO CREATIVO",Medio tiempo,"BRANDING,MARKETING TRADICIONAL,MARKET RESEARCH,PROYECTOS DE INNOVACIÓN,PENSAMIENTO ESTRATÉGICO,DESIGN THINKING,EXPERIENCIA DE SERVICIOS,DATA ANALYSIS,ESTRATEGIA DE MARCA,PUBLICIDAD"
1127,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,PERFORMANCE MARKETING",,3000000.0,COP,,,INGLÉS C2 - EXCELENTE,,,ANALISTA DE MERCADEO,Indiferente,"GOOGLE ANALYTICS,TRADE MARKETING"
1128,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,PERFORMANCE MARKETING",,15000000.0,COP,,,INGLÉS C1 - AVANZADO,6,6,"GERENTE TRADE MARKETING,JEFE MARKETING,BRAND MANAGER,JEFE DE TRADE MARKETING,JEFE DE MARCA",Indiferente,"POSICIONAMIENTO DE MARCA,ESTRATEGIA DE MARCA,BRANDING,DISEÑO DE MARCA,IMPLEMENTACIÓN DE CAMPAÑA,MERCHANDISING,TRADE MARKETING"
1129,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,PERFORMANCE MARKETING",,8500000.0,COP,,,INGLÉS A1 - BÁSICO,10,6,"GERENTE DE MARKETING,LIDER DE MARKETING,GERENTE DE MARCA ,JEFE DE MARKETING,MARKETING MANAGER",Prácticas Laborales,"DATA ANALYSIS,PUBLICIDAD,DIGITAL ADVERTISING,CAMPAÑAS PUBLICITARIAS,ESTRATEGIA DIGITAL Y PAUTA,ESTRATEGIA DE MARCA,BRAND COMMUNICATION,LEAD GENERATION"
1130,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,PERFORMANCE MARKETING",,7500000.0,COP,,"BOGOTA,CIUDAD DE MEXICO,BUCARAMANGA,MANIZALES,QUERETARO",INGLÉS B2 - INTERMEDIO ALTO,13,,"GERENTE DE MARCA ,DIRECTOR DE MARKETING,ESPECIALISTA DE MARCA,BRANDING MANAGER,MARKETING MANAGER",Indiferente,"ESTRATEGIA DE MARCA,INVESTIGACIÓN DE MERCADOS,ESTRATEGIA DE MERCADEO,TENDENCIAS DE MERCADEO,QLIK SENSE,BUSINESS ANALYTICS,QUALTRICS,LIDERAZGO,MYSTERY SHOPPING,CAMPAÑAS DE MERCADEO"
1131,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,ATL & BTL",,13000000.0,COP,,,"INGLÉS C1 - AVANZADO,FRANCÉS C1 - AVANZADO",,,"GERENTE DE MARKETING,LIDER DE MARKETING,BRAND MANAGER, MARKETING LEAD, MARKETING MANAGER",Prácticas Laborales,"ESTRATEGIA DE MARCA,PUBLICIDAD,BRANDING,CRM  ,MICROSOFT EXCEL,INVESTIGACIÓN DE MERCADOS,ESTRATEGIA DE MARKETING"
1132,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,CONTENT MARKETING",,2500000.0,COP,2200000.0,"BOGOTA,VALLEDUPAR,SANTA MARTA,MEDELLIN,CARTAGENA,PEREIRA",INGLÉS A1 - BÁSICO,1,12,"ANALISTA DE MARKETING,CREADOR DE CONTENIDO DIGITAL,COORDINADOR DE MARKETING,DIRECTORA DE MARKETING,BRAND MARKETING",Indiferente,"ESTRATEGIA DE MARKETING,TRADE MARKETING,INBOUND MARKETING,PLAN DE MARKETING DIGITAL,ESTRATEGIA DE MARCA,CREACIÓN DE CONTENIDOS"
1133,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,CONTENT MARKETING",,4800000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,2,11,"COORDINADOR DE MARKETING,ESPECIALISTA DE MARKETING,BRAND COORDINADOR,INNOVATION COORDINATOR,GROWTH COORDINATOR",Prácticas Laborales,"ESTRATEGIAS DE COMUNICACIÓN,ESTRATEGIA DE MARCA,BRANDING,MERCHANDISING,CAMPAÑAS DE MERCADEO,ANÁLISIS DE MERCADO,CAMPAÑAS PUBLICITARIAS,ANÁLISIS DE INSIGHTS,ANÁLISIS DE CONSUMIDOR,COORDINACIÓN DE EVENTOS"
1134,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,CONTENT MARKETING",,4500000.0,COP,,"BOGOTA,MEDELLIN,PEREIRA",INGLÉS B1 - INTERMEDIO,8,,"LIDER DE MARKETING,ESTRATEGA DIGITAL,DIRECTOR CREATIVO,SOCIAL MEDIA MANAGER ,PLANER",Prácticas Laborales,"ADOBE ILLUSTRATOR,ESTRATEGIA DE MARKETING,RELACIONES PÚBLICAS,CREACIÓN DE CONTENIDOS,CURSO POSTGRADO EN MARKETING,DIGITAL MARKETING,FACEBOOK ADS,ENDOMARKETING,MARKETING,PUBLICIDAD"
1135,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,CONTENT MARKETING",,5000000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,8,,"COORDINADOR DE ESTRATEGIA DIGITAL,LIDER DE CONTENIDO,DIRECTOR CREATIVO,COPY SENIOR",Prácticas Laborales,"COPYWRITING,SOCIAL MEDIA,DIGITAL MARKETING,ATL,BTL,REDES SOCIALES,PUBLICIDAD"
1136,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,CONTENT MARKETING",,4500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,2,,"ANALISTA DE MARCA ,COORDINADORA DE MARKETING DIGITAL,ANALISTA DE MARKETING DIGITAL,JR BRAND MANAGER,MARKETING STRATEGIST",Tiempo completo,"ESTRATEGIA DE MARCA,SOCIAL MEDIA,MARKETING DE CONTENIDO,MANEJO DE PRESUPUESTOS,MANEJO DE KPI´S,GOOGLE ANALYTICS,INVESTIGACIÓN DE MERCADOS,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,TRADE MARKETING,ANÁLISIS DE DATOS"
1137,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,E-COMMERCE",,7000000.0,COP,,,INGLÉS B1 - INTERMEDIO,8,,"DIRECTOR DE MARKETING,GERENTE DE MARKETING,LÍDER DE MARKETING,ESPECIALISTA DE MARKETING,CONSULTOR DE MARKETING",Prácticas Laborales,"ESTRATEGIA DE MARKETING,ESTRATEGIA DE MARCA,ESTRATEGIAS DE POSICIONAMIENTO DIGITAL,CONSULTORIA EN MARKETING,COORDINACIÓN DE EVENTOS,GESTIÓN DE EVENTOS,PLAN DE MARKETING DIGITAL,MARKETING TRADICIONAL,COMUNICACION CORPORATIVA,COMUNICACIÓN Y MEDIOS"
1138,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,TRADE MARKETING",,3000000.0,COP,2700000.0,,INGLÉS B2 - INTERMEDIO ALTO,2,,"ANALISTA DE MARKETING,EJECUTIVO DE CUENTA",Tiempo completo,"EMPAQUE ,ESTRATEGIA DE MARKETING,MANEJO DE PRESUPUESTOS,BENCHMARKING,GESTION COMERCIAL,INVESTIGACIÓN DE MERCADOS,VENTAS,VENTA CONSULTIVA,ESTRATEGIA DE MARCA,B2B"
1139,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,TRADE MARKETING",,16000000.0,COP,15000000.0,,INGLÉS B2 - INTERMEDIO ALTO,7,,"CATEGORY MANAGER,BRAND MANAGER,MARKETING MANAGER",Indiferente,"ANÁLISIS DE DATOS,INVESTIGACIÓN DE MERCADOS,PLANEACIÓN ESTRATÉGICA,ESTRATEGIA DE MARKETING,MARKETING ESTRATEGICO,ESTRATEGIA DE MARCA,NIELSEN,POWER BI,MICROSOFT EXCEL,ESTRATEGIA OMNICANAL"
1140,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,TRADE MARKETING",,4000000.0,COP,,,INGLÉS B1 - INTERMEDIO,5,,"COORDINADOR DE MARKETING,PRODUCT LEAD,COORDINADOR DE MARCA,ESPECIALISTA DE MERCADEO,ASISTENTE DE PRODUCTO,ASISTENTE DE MARCA,JEFE DE MARCA,MARKETING COORDINATOR,MARKETING ASSISTANT,MARKETING SPECIALIST,MARKETING SENIOR ANALYST,BRAND LEAD,JEFE DE PRODUCTO",Prácticas Laborales,"MANEJO DE PPTO,ESTRATEGIA DIGITAL,CANAL TRADICIONAL,PLANES PROMOCIONALES,ANALISIS DEL CONSUMIDOR,MARKETING ESTRATEGICO,ESTRATEGIA DE VENTAS,CAMPAÑAS DE MERCADEO,SCRUM,POWER BI"
1141,Colombia,MERCADEO,"BRAND/CATEGORY MANAGEMENT,TRADE MARKETING",,3000000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,2,5,"COORDINADOR DE MARKETING,ESPECIALISTA DE MARKETING,ANALISTA DE MARCA ,BRAND MANAGER,ANALISTA DE TRADE MARKETING",Prácticas Laborales,"BEEPRO,VEEVA,MARKETING,PHOTOSHOP,ADOBE ILLUSTRATOR,MICROSOFT EXCEL,COORDINACIÓN DE EVENTOS,ESTRATEGIAS DE MARKETING,BRANDING,ESTRATEGIA DE MARCA"
1142,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,2500000.0,COP,,,INGLÉS B2 - INTERMEDIO ALTO,1,12,"ANALISTA LOGÍSTICO JUNIOR,ANALISTA DE DATOS DE LOGÍSTICA,ANALISTA JUNIOR DE SUPPLY CHAIN,ANALISTA DE INVENTARIOS ,FACILITIES ANALYSTS ",Medio tiempo,"SAP ECC,MICROSOFT EXCEL,MANEJO DE KPI´S,BASES DATOS,SAP B1,ERP SAP,POWER BI,REPORTING,GESTIÓN DE CADENA DE ABASTECIMIENTO,GESTIÓN DE INVENTARIOS"
1143,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,4200000.0,COP,,,INGLÉS C1 - AVANZADO,0,0,"COORDINADOR LOGÍSTICO,SUPERVISOR DE INVENTARIO",Prácticas Laborales,"ALMACENAMIENTO,TRANSPORTE T2,POWER BI,SAP,MICROSOFT EXCEL,MANEJO DE KPI´S,GESTIÓN DE INVENTARIOS,GESTIÓN DE CADENA DE ABASTECIMIENTO,LOGÍSTICA"
1144,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,2500000.0,COP,,"VALLEDUPAR,MEDELLIN,BARRANQUILLA,BUCARAMANGA",INGLÉS A1 - BÁSICO,3,4,"COORDINADOR LOGÍSTICO,ANALISTA LOGÍSTICO,JEFE LOGÍSTICA,COORDINADOR DE BODEGA,COORDINADOR DE COMPRAS",Tiempo completo,"MICROSOFT EXCEL,BASES DATOS,GESTIÓN DE CADENA DE ABASTECIMIENTO,LOGÍSTICA,GESTIÓN DE INVENTARIOS,NEGOCIACIÓN CON PROVEEDORES,PROYECCION DE VENTAS,ERP SAP,MANEJO DE KPI´S,COMPRAS"
1145,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,10000000.0,COP,,,INGLÉS C1 - AVANZADO,4,2,"COORDINADOR DE OPERACIONES,JEFATURA DE ABASTECIMIENTO Y PLANEACION,SUPPLY CHAIN,PLANEACION DE DEMANDA,ABASTECIMIENTO ESTRATEGICO,CONSULTOR EN INNOVACION Y SUPPLY CHAIN,COORDINADOR DE PLANEACION Y SUPPLY CHAIN",Prácticas Laborales,"CONSULTORÍA,ANÁLISIS DE DATOS,TRABAJO EN EQUIPO,MICROSOFT EXCEL,SUPPLY CHAIN,BASES DATOS,GESTIÓN DE CADENA DE ABASTECIMIENTO,GESTIÓN DE INVENTARIOS,LOGÍSTICA"
1146,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,2500000.0,COP,,,INGLÉS A2 - PRE INTERMEDIO,3,6,"ANALISTA DE OPERACIONES,COORDINADOR DE LOGÍSTICA,SUPERVISOR DE TRANSPORTE,COORDINADOR DE LOGÍSTICA Y TRANSPORTE,SUPERVISOR DE ABASTECIMIENTO",Indiferente,"TRANSPORTE,LIDERAZGO,LOGÍSTICA,GESTIÓN DE CADENA DE ABASTECIMIENTO,MANEJO DE KPI´S,ERP SAP,GESTIÓN DE INVENTARIOS,NEGOCIACIÓN CON PROVEEDORES,MICROSOFT EXCEL"
1147,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,INVENTARIOS Y BODEGA",,2000000.0,COP,1800000.0,,INGLÉS A1 - BÁSICO,4,11,"SUPERVISOR DE OPERACIONES,SUPERVISOR DE TRANSPORTE,COORDINADOR DE LOGÍSTICA,COORDINADOR DE ABASTECIMIENTO,SUPERVISOR DE LOGÍSTICA DE TRANSPORTE",Tiempo completo,"LOGÍSTICA DE TRANSPORTE,CADENA DE SUMINISTRO,MONITOREO Y EVALUACIÓN,GESTIÓN DE CADENA DE ABASTECIMIENTO,GESTIÓN DE INVENTARIOS,MICROSOFT EXCEL,ERP SAP,LOGÍSTICA,BASES DATOS,REPORTING"
1148,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,PRODUCCIÓN",,4000000.0,COP,,,INGLÉS B1 - INTERMEDIO,7,5,"SUPERVISOR DE PLANTA,ANALISTA SUPPLY CHAIN",Prácticas Laborales,"INGENIERÍA INDUSTRIAL,INGENIERIA MECANICA,GESTIÓN DE PROYECTOS,LOGÍSTICA,MICROSOFT EXCEL,GESTIÓN DE CADENA DE ABASTECIMIENTO"
1149,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,PRODUCCIÓN",,3500000.0,COP,,"MANIZALES,IBAGUE,VILLAVICENCIO,LA DORADA",INGLÉS B2 - INTERMEDIO ALTO,10,,"GERENTE DE PROYECTO,PROYECT MANAGER SPECIALIST,PLANEACION ESTRATEGICA,GESTOR DE PROYECTOS,ESPECIALISTA EN PROYECTOS",Prácticas Laborales,"ANALISIS ESTRATEGICO,ERP SOFTWARE,MANEJO DE KPI´S,MICROSOFT EXCEL,BASES DATOS,MEJORA DE PROCESOS,PLANEACIÓN ESTRATÉGICA,NEGOCIACIÓN CON PROVEEDORES,ANÁLISIS DOFA,DIAGRAMAS DE FLUJO"
1150,Colombia,OPERACIONES LOGÍSTICA,"ABASTECIMIENTO,PRODUCCIÓN",,2000000.0,COP,,,INGLÉS A1 - BÁSICO,,,"ANALISTA DE OPERACIONES,ANALISTA DE LOGISTICA,ANALISTA DE ABASTECIMIENTO,AUXILIAR DE INGENIERÍA,ANALISTA CONTROL DE CALIDAD",Indiferente,"MICROSOFT OFFICE,SG - SST,LOGÍSTICA,GESTIÓN DE CADENA DE ABASTECIMIENTO,MICROSOFT EXCEL,ESTRUCTURACIÓN DE PROYECTOS,SERVICIO AL CLIENTE"
